trip_id,stop_count,actual_duration,predicted_duration
8138073,50,3973,3553.0
8138076,48,3880,3998.0
8138090,77,3518,3432.0
8138091,83,3591,4366.0
8138095,82,6027,5541.0
8138145,62,4967,3632.0
8138146,53,5130,4025.0
8138155,53,2354,2706.0
8138176,83,5030,4678.0
8138177,89,5771,5209.0
8138178,83,5667,5502.0
8138181,88,6033,5965.0
8138182,83,5310,5059.0
8138196,31,2167,1934.0
8138197,32,1875,1701.0
8138200,31,2667,2309.0
8138213,56,3588,3197.0
8138216,57,4205,3486.0
8138219,38,1890,2005.0
8138220,36,2602,2121.0
8138223,38,2684,2350.0
8138229,38,3180,2646.0
8138230,35,3018,2664.0
8138260,49,3249,3389.0
8138261,48,4395,3950.0
8138263,48,3740,3875.0
8138268,56,4524,4318.0
8138291,73,3809,3482.0
8138296,61,5104,4664.0
8138297,53,4188,3719.0
8138313,45,3267,3448.0
8138316,47,2306,3095.0
8138327,74,3934,3567.0
8138332,67,5411,5066.0
8138338,48,3047,3480.0
8138398,38,1815,2060.0
8138405,31,2164,1865.0
8138406,35,2403,2337.0
8138408,39,2397,2835.0
8138414,39,2284,2134.0
8138416,61,3204,3158.0
8138420,61,4007,3923.0
8138423,54,3649,3779.0
8138460,89,4830,4712.0
8138503,81,4930,5158.0
8138505,65,2774,3178.0
8138506,67,2414,3261.0
8138507,65,2801,3585.0
8138508,67,3635,3798.0
8138509,65,4443,4167.0
8138527,45,3423,3306.0
8138614,35,2053,1866.0
8138621,81,6184,5280.0
8138626,76,4548,4731.0
8138627,40,2052,2278.0
8138628,68,3754,3674.0
8138631,81,5861,5067.0
8138633,80,6220,5500.0
8138635,81,4933,5597.0
8138656,54,2234,2823.0
8138657,58,3437,3342.0
8138660,56,5606,4294.0
8138661,55,4610,3754.0
8138664,42,2696,2764.0
8138679,44,3030,3518.0
8138681,41,1901,2279.0
8138721,7,627,411.0
8138724,70,3235,3081.0
8138726,66,3886,3356.0
8138729,56,4001,3767.0
8138730,60,4576,3987.0
8138736,69,6218,4581.0
8138737,64,4656,3959.0
8138740,69,5157,5435.0
8138758,27,1711,1943.0
8138774,48,3710,3030.0
8138775,45,3794,2987.0
8138776,47,3119,3156.0
8138777,44,2884,2973.0
8138784,58,3755,3332.0
8138785,54,3414,3649.0
8138786,58,4337,3808.0
8138794,58,3493,3290.0
8138809,54,4161,4034.0
8138814,44,2428,2275.0
8138821,48,2935,2878.0
8138876,36,1879,1698.0
8138878,37,2341,1862.0
8138879,37,2168,1978.0
8138887,65,4375,4398.0
8138891,64,5575,5318.0
8138934,55,2526,2726.0
8138937,50,2859,2500.0
8138946,80,6196,5043.0
8138949,55,3815,3964.0
8138951,38,1726,1632.0
8138961,46,2244,2374.0
8138963,49,2330,2689.0
8138970,58,2996,2984.0
8138975,54,3644,3341.0
8138976,58,4051,3959.0
8138977,54,3760,3309.0
8138980,58,3729,2957.0
8139015,41,2764,2167.0
8139026,51,2521,3506.0
8139046,36,1117,1463.0
8139053,33,1669,1747.0
8139056,88,3955,4257.0
8139065,24,1328,986.0
8139069,24,1378,1266.0
8139070,24,1935,1446.0
8139182,49,3229,3145.0
8139184,49,3122,3086.0
8139186,49,2732,2806.0
8139188,49,2279,2425.0
8139192,38,2499,2470.0
8139193,44,2434,2548.0
8139196,44,2492,2567.0
8139278,38,1321,1197.0
8139279,35,1069,1351.0
8139286,37,2418,1881.0
8139289,34,1736,1735.0
8139291,35,1696,1809.0
8139294,38,2060,2249.0
8139295,35,1745,1826.0
8139298,35,1651,1605.0
8139299,38,1849,1737.0
8139362,40,1748,1964.0
