trip_id,stop_count,actual_duration,predicted_duration
6361861,31,1664,1993.0
6361865,31,1542,1706.0
6361896,24,1022,1106.0
6361900,37,1622,1751.0
6361901,35,1436,1734.0
6361902,34,1242,1548.0
6361952,78,3254,3585.0
6361953,78,3886,3934.0
6361955,80,4277,4812.0
6361956,78,3785,4202.0
6361957,77,3929,4491.0
6361958,80,3773,3910.0
6361959,82,3812,4524.0
6362002,41,2466,2575.0
6362003,39,2082,2623.0
6362008,41,2408,2696.0
6362009,41,2787,2701.0
6362013,41,2118,2137.0
6362016,49,2565,2541.0
6362072,44,2226,2683.0
6362074,44,2466,2838.0
6362077,45,2053,2240.0
6362079,40,1674,1822.0
6362123,62,4280,3984.0
6362124,69,4592,4754.0
6362125,65,3990,4143.0
6362127,66,3679,3673.0
6362163,8,425,420.0
6362165,45,2988,2748.0
6362268,38,1577,1907.0
6362271,45,1755,2057.0
6362273,45,1712,1887.0
6362275,24,1220,1128.0
6362281,24,1394,1393.0
6362285,23,1249,1242.0
6362344,48,2634,3111.0
6362346,39,2976,2898.0
6362347,40,2691,2786.0
6362348,38,3029,2850.0
6362349,37,2697,2646.0
6362350,42,2798,3052.0
6362351,39,2432,2770.0
6362352,42,2694,2957.0
6362354,42,2430,2775.0
6362356,43,2126,2516.0
6362360,56,3205,3777.0
6362366,33,1659,1699.0
6362369,30,1014,1281.0
6362460,69,4230,4516.0
6362463,44,2167,2269.0
6362514,75,4554,4876.0
6362522,43,3195,3151.0
6362523,49,3690,3525.0
6362524,46,3909,3427.0
6362525,48,3630,3534.0
6362526,47,3124,3485.0
6362527,48,3209,3445.0
6362528,47,3224,3345.0
6362530,47,2514,2936.0
6362531,49,2716,2836.0
6362557,15,556,745.0
6362620,56,3221,3393.0
6362622,56,2665,3025.0
6362624,51,2252,2560.0
6362767,53,1984,2237.0
6362770,52,2719,2638.0
6362897,30,1635,2034.0
6362899,29,1779,2048.0
6362900,35,1872,2272.0
6362902,38,2332,2385.0
6362905,29,1282,1977.0
6362906,33,1574,2020.0
6362907,28,1506,1742.0
6362908,35,1435,1875.0
6362913,38,2746,2616.0
6362916,43,2946,3062.0
6362930,43,2217,3045.0
6362931,48,2904,3397.0
6362933,49,3055,3581.0
6362935,49,3185,3573.0
6362939,49,2302,2922.0
6362940,47,2167,2730.0
6363093,75,4754,4900.0
6363121,15,781,758.0
6363138,40,2723,2801.0
6363141,38,2891,2723.0
6363144,33,2179,2675.0
6363252,26,1803,2001.0
6363366,36,1852,1581.0
6363372,35,1674,1690.0
6363380,37,1385,1492.0
6363461,59,4769,4990.0
6363470,27,1573,1933.0
6363471,23,1590,1590.0
6363600,73,5609,4954.0
6363601,73,4942,5095.0
6363603,72,4485,4587.0
6363627,24,1286,1282.0
6363628,28,1381,1513.0
6363693,20,1538,1323.0
6363695,20,1253,1342.0
6363697,25,1266,1510.0
6363704,25,1187,1079.0
6363707,42,2235,2022.0
6363711,42,2134,2264.0
6363713,45,2555,2402.0
6363714,38,2181,1981.0
6363716,37,1890,1860.0
6363723,43,1871,2280.0
