trip_id,stop_count,actual_duration,predicted_duration
7147016,41,2320,2462.0
7147033,15,1046,1029.0
7147039,18,1005,1093.0
7147040,18,1167,1287.0
7147069,76,4900,5413.0
7147071,76,4937,5387.0
7147088,28,1590,1490.0
7147089,29,1304,1368.0
7147141,43,2783,3181.0
7147142,44,2918,2746.0
7147223,40,2361,2568.0
7147228,89,5083,5993.0
7147257,40,3373,3153.0
7147269,36,1648,1683.0
7147271,63,4205,4174.0
7147273,65,4504,4298.0
7147302,33,2727,2461.0
7147305,36,2526,2592.0
7147306,36,2925,2560.0
7147310,36,2601,2107.0
7147311,28,1542,1602.0
7147329,88,4801,5457.0
7147331,76,4828,5199.0
7147333,62,4496,4524.0
7147336,58,3431,3594.0
7147433,36,2565,2539.0
7147436,33,2705,2802.0
7147439,33,2014,2182.0
7147440,36,2584,2172.0
7147445,68,5581,5128.0
7147451,67,3503,3360.0
7147452,62,3794,3648.0
7147456,59,3925,3724.0
7147457,58,3769,3794.0
7147459,59,3418,3813.0
7147464,17,1197,1262.0
7147466,19,1479,1353.0
7147482,47,3013,2883.0
7147484,47,2665,3256.0
7147485,46,2751,3089.0
7147495,48,2058,2337.0
7147518,78,4736,4876.0
7147520,78,3985,4135.0
7147575,54,2422,2813.0
7147578,47,2534,3126.0
7147583,26,1543,1637.0
7147584,47,3121,3646.0
7147609,65,3878,4603.0
7147613,63,3933,4039.0
7147616,78,4949,4684.0
7147617,81,4512,4999.0
7147619,74,4535,5339.0
7147697,40,3563,2841.0
7147699,40,3482,2870.0
7147700,19,1579,1259.0
7147704,41,2890,2808.0
7147723,42,2414,2990.0
7147724,41,2624,2796.0
7147737,42,1975,2466.0
7147771,78,4414,4890.0
7147821,44,3540,2794.0
7147925,52,3170,3374.0
7147927,54,3464,3557.0
7147929,52,3889,3446.0
7147932,58,3255,3522.0
7147934,56,2724,2991.0
7148004,66,4712,4176.0
7148055,74,4686,4929.0
7148132,48,2921,3223.0
7148139,50,3133,3526.0
7148141,46,3094,2896.0
7148142,37,2626,2223.0
7148238,23,1541,1336.0
7148244,18,1279,1118.0
7148245,24,1562,1603.0
7148247,25,1548,1616.0
7148249,23,1702,1517.0
7148250,23,1368,1427.0
7148252,23,1245,1305.0
7148256,23,1185,1167.0
7148291,64,4577,3898.0
7148293,64,3215,3287.0
7148401,44,2036,1972.0
7148403,45,2284,2233.0
7148404,38,1665,1987.0
7148405,44,2765,2384.0
7148431,34,2053,1869.0
7148432,36,2434,2116.0
7148483,85,4898,4428.0
7148486,48,3290,3271.0
7148488,56,2519,3055.0
7148490,56,2593,2660.0
7148512,64,4178,4006.0
7148520,65,3608,3898.0
7148620,24,1262,1132.0
7148621,27,1490,1428.0
7148624,24,1350,1329.0
7148625,28,1337,1572.0
7148673,54,2916,2499.0
7148681,55,2380,2296.0
7148682,52,2213,2386.0
7148683,57,2003,2139.0
7148684,51,1993,2083.0
7148704,65,3646,4575.0
7148707,38,2497,2611.0
7148708,45,2392,2710.0
7148710,45,2393,2713.0
7148711,41,1946,2503.0
