trip_id,stop_count,actual_duration,predicted_duration
7508495,61,3431,3395.0
7508498,81,3472,3907.0
7508557,41,2194,1964.0
7508559,48,2805,2789.0
7508560,58,3865,3582.0
7508561,43,3284,2760.0
7508564,45,3280,3208.0
7508566,54,4045,3933.0
7508568,46,3242,3024.0
7508571,22,970,1228.0
7508572,51,2410,2659.0
7508576,23,1339,1228.0
7508577,24,2077,1388.0
7508578,23,1458,1349.0
7508586,22,1373,1238.0
7508587,24,1352,1195.0
7508589,24,951,1067.0
7508635,64,3737,3859.0
7508636,67,3578,4149.0
7508639,58,3822,4098.0
7508640,67,3994,4404.0
7508642,67,3629,3916.0
7508663,45,2944,3209.0
7508665,48,2539,3372.0
7508667,49,2856,3220.0
7508670,44,1819,2451.0
7508718,40,2808,2883.0
7508719,68,5217,4657.0
7508725,43,3243,3363.0
7508726,35,2307,2181.0
7508727,43,3692,3600.0
7508729,43,3634,3678.0
7508730,41,3396,3315.0
7508734,43,3595,3402.0
7508736,43,3585,2866.0
7508901,81,5529,5438.0
7508920,44,2829,2981.0
7508921,47,2829,3128.0
7508982,36,1709,1886.0
7508985,39,2406,2572.0
7508987,32,1976,2048.0
7508988,33,2570,2245.0
7508990,35,2551,2357.0
7508992,36,2094,2329.0
7508994,36,2411,2122.0
7508995,39,2429,2245.0
7508996,36,1750,1846.0
7508997,39,2135,2006.0
7509013,43,3548,3123.0
7509014,44,2905,2868.0
7509017,41,4441,3599.0
7509028,40,2310,2383.0
7509037,41,2799,2482.0
7509044,25,995,1291.0
7509049,23,1434,1435.0
7509052,24,1494,1576.0
7509053,23,1462,1526.0
7509058,25,1624,1664.0
7509064,25,1381,1369.0
7509067,22,1157,1073.0
7509090,49,2072,2950.0
7509091,47,2601,3051.0
7509092,49,2568,3407.0
7509111,12,425,387.0
7509115,12,447,410.0
7509117,12,491,452.0
7509118,10,354,371.0
7509121,12,447,488.0
7509122,10,381,396.0
7509124,10,392,400.0
7509126,10,481,398.0
7509128,10,370,393.0
7509129,12,651,500.0
7509134,10,359,379.0
7509135,12,444,481.0
7509138,10,247,343.0
7509139,12,375,428.0
7509140,10,255,320.0
7509141,12,339,401.0
7509142,10,276,293.0
7509152,43,2562,2671.0
7509159,43,3596,3633.0
7509163,43,3355,2998.0
7509164,41,2983,2621.0
7509165,42,3111,2457.0
7509191,39,2218,2124.0
