segment,count,mean,std,mae,rmse,r2
1220_1221,2466,57.0,25.0,17.425318874975982,21.488519531555752,0.15398430961749532
1221_664,2389,73.0,33.0,24.4361101352486,29.56989372807974,0.06996402556911352
1222_1223,448,28.0,12.0,8.806314901526227,10.65756465929106,0.03018646355014376
1223_1224,449,27.0,8.0,6.607850675798804,8.27018082703087,-0.04584834336687216
1224_1225,445,33.0,18.0,10.35259310367996,12.284969078861556,-0.010789768716893189
1225_1226,438,74.0,38.0,19.075329353302322,25.939851542740776,0.18383423025641255
1226_1227,435,44.0,14.0,7.540361209044528,9.745358027184864,0.1529457629117279
1227_1228,431,62.0,20.0,13.70760790928539,17.50721758410912,0.11189282349553642
1227_1253,19,65.0,19.0,19.438836469479867,21.99499679131442,-0.13414381685472443
1228_1244,813,32.0,12.0,6.920702235659774,9.079127744080468,0.08031626931029812
1229_1231,408,47.0,20.0,9.632007369736238,11.87707028407331,-0.13925657130836488
1231_1232,823,24.0,8.0,5.49423188985039,7.076107785947131,-0.028224232756348888
1231_1235,9,37.0,10.0,9.862252705847627,11.111812695560673,-2.2985695553690935
1232_1233,827,26.0,18.0,6.371039080043452,8.738011359008459,-0.020126751914611996
1233_1234,841,31.0,18.0,6.726620869562243,9.031436354624704,0.07689586271608206
1234_7358,814,74.0,128.0,29.250741263098444,60.22637370637916,0.05248958022270778
1235_1251,818,49.0,23.0,12.159642682497994,15.786263529707,0.15185906560758222
1237_1238,454,74.0,30.0,18.56480958527219,23.421445572346716,0.23681736345849858
1238_1239,449,52.0,25.0,14.0907220352674,18.44158440942293,0.20239570792934203
1239_247,454,66.0,24.0,15.187292196752344,18.89024594400056,0.272997310636641
1240_1241,456,28.0,13.0,9.940168325366784,11.246252199656094,0.09425680585425777
1241_1242,457,26.0,17.0,7.371406705549345,9.308572847600248,0.16126117968275944
1242_1277,448,76.0,38.0,18.12997110677461,23.21589988789871,0.3215382745694184
1243_4696,515,40.0,11.0,8.47834296241126,10.275778190244516,-0.018537378856972486
1244_1246,44,27.0,15.0,9.075818412738098,11.522355915162343,-0.003421476669958956
