record_date,rain,temp,rhum,msl
2018-01-22 01:00:00,0.0,8.0,78,1005.5
2018-01-22 02:00:00,0.0,7.9,79,1005.7
2018-01-22 03:00:00,0.0,8.0,79,1006.1
2018-01-22 04:00:00,0.0,7.8,80,1006.7
2018-01-22 05:00:00,0.0,7.4,83,1007.3
2018-01-22 06:00:00,0.0,7.3,80,1007.7
2018-01-22 07:00:00,0.0,7.1,79,1008.3
2018-01-22 08:00:00,0.0,7.3,80,1009.3
2018-01-22 09:00:00,0.0,7.6,78,1010.5
2018-01-22 10:00:00,0.0,7.8,79,1011.3
2018-01-22 11:00:00,0.0,8.0,80,1011.8
2018-01-22 12:00:00,0.0,8.4,79,1012.5
2018-01-22 13:00:00,0.0,8.4,75,1013.1
2018-01-22 14:00:00,0.0,8.5,77,1013.3
2018-01-22 15:00:00,0.0,8.6,77,1013.0
2018-01-22 16:00:00,0.0,8.6,76,1013.3
2018-01-22 17:00:00,0.0,8.2,79,1013.4
2018-01-22 18:00:00,0.0,8.2,77,1013.5
2018-01-22 19:00:00,0.0,8.1,77,1013.2
2018-01-22 20:00:00,0.0,8.2,77,1012.6
2018-01-22 21:00:00,0.0,8.2,77,1012.0
2018-01-22 22:00:00,0.0,9.1,76,1011.2
2018-01-22 23:00:00,0.0,9.9,77,1010.3
2018-01-23 00:00:00,0.0,10.1,82,1009.6
2018-01-23 01:00:00,0.0,10.2,84,1008.3
2018-01-23 02:00:00,0.0,10.8,84,1007.4
2018-01-23 03:00:00,0.0,11.1,86,1006.1
2018-01-23 04:00:00,0.4,11.2,88,1005.1
2018-01-23 05:00:00,0.0,11.8,87,1004.1
2018-01-23 06:00:00,0.0,11.8,85,1003.1
2018-01-23 07:00:00,0.0,12.3,84,1002.6
2018-01-23 08:00:00,0.0,12.2,82,1002.0
2018-01-23 09:00:00,0.0,12.1,85,1002.5
2018-01-23 10:00:00,0.0,12.6,78,1002.5
2018-01-23 11:00:00,0.0,13.0,77,1002.7
2018-01-23 12:00:00,0.0,13.0,74,1002.7
2018-01-23 13:00:00,0.0,12.9,70,1002.5
2018-01-23 14:00:00,0.0,12.7,67,1002.7
2018-01-23 15:00:00,0.0,12.3,62,1003.4
2018-01-23 16:00:00,0.0,11.2,59,1004.7
2018-01-23 17:00:00,0.0,10.3,65,1005.2
2018-01-23 18:00:00,0.0,9.4,66,1005.2
2018-01-23 19:00:00,0.0,9.5,69,1004.6
2018-01-23 20:00:00,0.0,9.6,71,1003.8
2018-01-23 21:00:00,0.0,9.7,75,1002.4
2018-01-23 22:00:00,0.0,10.6,73,1000.8
2018-01-23 23:00:00,0.0,11.3,66,998.2
2018-01-24 00:00:00,0.0,11.9,74,996.2
2018-01-24 01:00:00,0.0,12.3,75,993.5
2018-01-24 02:00:00,0.0,11.9,79,991.5
2018-01-24 03:00:00,3.0,11.1,91,990.1
2018-01-24 04:00:00,5.2,9.0,90,991.3
2018-01-24 05:00:00,2.8,7.5,84,992.5
2018-01-24 06:00:00,0.2,6.8,80,992.4
2018-01-24 07:00:00,0.0,7.1,76,993.0
2018-01-24 08:00:00,0.0,6.5,77,993.3
2018-01-24 09:00:00,0.0,7.2,71,993.5
2018-01-24 10:00:00,0.0,7.2,71,993.9
2018-01-24 11:00:00,0.0,8.0,68,994.5
2018-01-24 12:00:00,0.0,8.8,64,995.0
2018-01-24 13:00:00,0.0,7.3,72,995.2
2018-01-24 14:00:00,0.0,7.8,70,995.2
2018-01-24 15:00:00,0.0,7.2,73,995.3
2018-01-24 16:00:00,0.0,6.5,76,995.8
2018-01-24 17:00:00,0.0,6.5,73,995.8
2018-01-24 18:00:00,0.0,6.4,69,996.3
2018-01-24 19:00:00,0.0,6.4,70,996.2
2018-01-24 20:00:00,0.0,6.1,72,996.5
2018-01-24 21:00:00,0.0,6.2,72,996.8
2018-01-24 22:00:00,0.0,6.0,72,997.1
2018-01-24 23:00:00,0.0,5.9,73,997.8
2018-01-25 00:00:00,0.0,5.5,73,998.0
2018-01-25 01:00:00,0.0,5.3,73,997.8
2018-01-25 02:00:00,0.0,5.1,74,997.7
2018-01-25 03:00:00,0.0,5.1,73,997.6
2018-01-25 04:00:00,0.0,4.9,75,997.1
2018-01-25 05:00:00,0.0,4.8,75,997.1
2018-01-25 06:00:00,0.0,4.5,75,997.2
2018-01-25 07:00:00,0.0,4.6,75,997.0
2018-01-25 08:00:00,0.0,4.8,75,996.8
2018-01-25 09:00:00,0.0,5.9,70,996.8
2018-01-25 10:00:00,0.0,6.4,75,997.2
2018-01-25 11:00:00,0.0,5.9,78,997.8
2018-01-25 12:00:00,0.0,6.9,75,997.9
2018-01-25 13:00:00,0.0,7.7,74,998.5
2018-01-25 14:00:00,0.0,8.3,71,999.1
2018-01-25 15:00:00,0.0,8.3,68,999.6
2018-01-25 16:00:00,0.0,7.7,71,1000.5
2018-01-25 17:00:00,0.0,6.4,77,1001.7
2018-01-25 18:00:00,0.0,5.4,82,1002.9
2018-01-25 19:00:00,0.0,5.2,84,1003.9
2018-01-25 20:00:00,0.0,5.4,87,1005.3
2018-01-25 21:00:00,0.0,5.9,84,1006.5
2018-01-25 22:00:00,0.0,6.1,85,1008.1
2018-01-25 23:00:00,0.0,5.9,82,1009.8
2018-01-26 00:00:00,0.0,5.8,84,1011.5
2018-01-26 01:00:00,0.0,5.6,83,1012.9
2018-01-26 02:00:00,0.0,5.0,84,1013.9
2018-01-26 03:00:00,0.0,3.9,89,1015.4
2018-01-26 04:00:00,0.0,3.5,90,1016.6
2018-01-26 05:00:00,0.0,3.4,89,1017.9
2018-01-26 06:00:00,0.0,2.3,91,1019.1
2018-01-26 07:00:00,0.0,1.6,94,1019.9
2018-01-26 08:00:00,0.0,1.4,94,1020.9
2018-01-26 09:00:00,0.0,2.0,94,1022.2
2018-01-26 10:00:00,0.0,3.5,91,1022.2
2018-01-26 11:00:00,0.0,5.0,84,1023.3
2018-01-26 12:00:00,0.0,6.0,84,1022.8
2018-01-26 13:00:00,0.0,6.5,82,1022.8
2018-01-26 14:00:00,0.0,6.2,86,1022.9
2018-01-26 15:00:00,0.0,6.1,86,1022.7
2018-01-26 16:00:00,0.0,6.3,85,1023.5
2018-01-26 17:00:00,0.0,6.2,85,1023.5
2018-01-26 18:00:00,0.0,6.1,86,1023.3
2018-01-26 19:00:00,0.0,6.5,82,1023.0
2018-01-26 20:00:00,0.0,7.0,81,1022.9
2018-01-26 21:00:00,0.0,6.6,83,1022.1
2018-01-26 22:00:00,0.1,6.7,79,1021.5
2018-01-26 23:00:00,0.0,7.0,80,1021.1
2018-01-27 00:00:00,0.0,7.5,80,1019.9
2018-01-27 01:00:00,0.0,7.8,82,1019.5
2018-01-27 02:00:00,0.0,8.2,84,1018.7
2018-01-27 03:00:00,0.0,8.8,85,1017.7
2018-01-27 04:00:00,0.7,8.7,89,1016.9
2018-01-27 05:00:00,1.1,9.0,90,1016.0
2018-01-27 06:00:00,0.6,9.5,93,1015.3
2018-01-27 07:00:00,0.2,10.2,93,1014.9
2018-01-27 08:00:00,0.0,10.6,92,1015.5
2018-01-27 09:00:00,0.0,10.9,94,1016.1
2018-01-27 10:00:00,0.0,11.3,92,1016.4
2018-01-27 11:00:00,0.0,11.6,92,1017.3
2018-01-27 12:00:00,0.0,12.1,90,1017.4
2018-01-27 13:00:00,0.0,12.4,88,1017.1
2018-01-27 14:00:00,0.0,12.8,84,1016.9
2018-01-27 15:00:00,0.1,12.1,90,1017.8
2018-01-27 16:00:00,0.4,11.5,89,1019.2
2018-01-27 17:00:00,0.0,10.5,77,1019.9
2018-01-27 18:00:00,0.0,9.9,75,1021.0
2018-01-27 19:00:00,0.0,9.1,80,1022.0
2018-01-27 20:00:00,0.0,8.7,82,1023.0
2018-01-27 21:00:00,0.0,8.4,83,1024.0
2018-01-27 22:00:00,0.0,8.2,84,1024.6
2018-01-27 23:00:00,0.0,8.6,84,1024.7
2018-01-28 00:00:00,0.0,8.8,84,1025.0
2018-01-28 01:00:00,0.0,9.7,85,1024.7
2018-01-28 02:00:00,0.0,10.1,88,1024.3
2018-01-28 03:00:00,0.0,10.4,90,1023.8
2018-01-28 04:00:00,0.0,11.5,89,1023.2
2018-01-28 05:00:00,0.0,11.9,89,1023.4
2018-01-28 06:00:00,0.0,11.7,92,1023.7
2018-01-28 07:00:00,0.0,12.2,88,1023.7
2018-01-28 08:00:00,0.1,12.0,90,1024.2
2018-01-28 09:00:00,0.0,12.0,90,1025.1
2018-01-28 10:00:00,0.0,12.3,86,1025.5
2018-01-28 11:00:00,0.0,12.6,83,1026.1
2018-01-28 12:00:00,0.0,13.1,79,1026.1
2018-01-28 13:00:00,0.0,12.9,81,1026.1
2018-01-28 14:00:00,0.0,12.7,81,1025.7
2018-01-28 15:00:00,0.0,12.8,75,1025.2
2018-01-28 16:00:00,0.0,12.4,74,1024.9
2018-01-28 17:00:00,0.0,11.9,72,1024.8
2018-01-28 18:00:00,0.0,11.6,75,1024.1
2018-01-28 19:00:00,0.0,11.4,79,1024.0
2018-01-28 20:00:00,0.0,11.3,80,1023.8
2018-01-28 21:00:00,0.0,10.7,84,1023.1
2018-01-28 22:00:00,0.0,11.0,82,1022.2
2018-01-28 23:00:00,0.0,10.7,84,1021.7
2018-01-29 00:00:00,0.0,10.9,85,1020.8
2018-01-29 01:00:00,0.0,11.4,81,1019.8
2018-01-29 02:00:00,0.0,11.1,86,1019.6
2018-01-29 03:00:00,0.0,11.1,86,1019.8
2018-01-29 04:00:00,0.2,10.4,92,1019.7
2018-01-29 05:00:00,2.3,9.4,94,1020.3
2018-01-29 06:00:00,1.3,8.7,93,1021.3
2018-01-29 07:00:00,0.8,7.9,91,1022.2
2018-01-29 08:00:00,0.9,7.1,93,1023.5
2018-01-29 09:00:00,0.3,6.7,90,1024.9
2018-01-29 10:00:00,0.0,6.4,89,1026.0
2018-01-29 11:00:00,0.0,7.1,82,1027.1
2018-01-29 12:00:00,0.0,7.6,75,1027.8
2018-01-29 13:00:00,0.0,7.8,71,1028.2
2018-01-29 14:00:00,0.0,7.5,69,1028.4
2018-01-29 15:00:00,0.0,7.1,70,1029.0
2018-01-29 16:00:00,0.0,7.0,68,1029.6
2018-01-29 17:00:00,0.0,6.8,73,1030.4
2018-01-29 18:00:00,0.0,5.6,80,1031.0
2018-01-29 19:00:00,0.0,4.7,79,1031.5
2018-01-29 20:00:00,0.0,4.0,83,1031.4
2018-01-29 21:00:00,0.0,2.9,86,1031.7
2018-01-29 22:00:00,0.0,2.7,87,1031.9
2018-01-29 23:00:00,0.0,2.9,86,1032.0
2018-01-30 00:00:00,0.0,2.7,87,1031.7
2018-01-30 01:00:00,0.0,3.0,87,1031.2
2018-01-30 02:00:00,0.0,3.0,87,1030.8
2018-01-30 03:00:00,0.0,3.0,85,1030.1
2018-01-30 04:00:00,0.0,3.7,84,1029.3
2018-01-30 05:00:00,0.0,3.7,82,1028.7
2018-01-30 06:00:00,0.0,3.5,82,1027.5
2018-01-30 07:00:00,0.0,3.1,84,1028.4
2018-01-30 08:00:00,0.0,3.7,78,1027.4
2018-01-30 09:00:00,0.0,4.6,72,1027.1
2018-01-30 10:00:00,0.0,5.0,71,1025.8
2018-01-30 11:00:00,0.0,6.1,67,1025.2
2018-01-30 12:00:00,0.0,6.9,67,1024.0
2018-01-30 13:00:00,0.0,6.8,70,1022.8
2018-01-30 14:00:00,0.0,6.4,67,1021.0
2018-01-30 15:00:00,0.0,6.3,67,1019.8
2018-01-30 16:00:00,0.0,6.5,69,1018.5
2018-01-30 17:00:00,0.0,6.1,75,1017.1
2018-01-30 18:00:00,0.0,5.5,84,1015.6
2018-01-30 19:00:00,0.0,6.1,77,1014.2
2018-01-30 20:00:00,0.0,6.7,75,1013.0
2018-01-30 21:00:00,0.0,6.8,79,1011.2
2018-01-30 22:00:00,0.2,6.7,85,1010.1
2018-01-30 23:00:00,0.6,6.6,89,1009.2
2018-01-31 00:00:00,0.1,7.0,85,1007.3
2018-01-31 01:00:00,0.1,7.3,86,1006.0
2018-01-31 02:00:00,1.4,6.9,81,1005.0
2018-01-31 03:00:00,0.3,5.8,83,1004.8
2018-01-31 04:00:00,0.1,4.6,85,1005.1
2018-01-31 05:00:00,0.1,3.6,75,1004.9
2018-01-31 06:00:00,0.0,2.6,84,1004.9
2018-01-31 07:00:00,0.0,2.5,87,1004.7
2018-01-31 08:00:00,0.9,1.2,92,1004.0
2018-01-31 09:00:00,0.8,1.9,85,1003.7
2018-01-31 10:00:00,0.1,3.1,81,1003.7
2018-01-31 11:00:00,0.3,2.5,88,1003.7
2018-01-31 12:00:00,0.0,3.8,80,1003.2
2018-01-31 13:00:00,0.0,4.7,74,1002.5
2018-01-31 14:00:00,0.0,4.2,78,1001.8
2018-01-31 15:00:00,0.0,4.3,74,1000.9
2018-01-31 16:00:00,0.0,4.7,75,1000.3
2018-01-31 17:00:00,0.1,3.7,79,999.3
2018-01-31 18:00:00,0.1,3.6,81,998.9
2018-01-31 19:00:00,0.2,3.3,84,999.1
2018-01-31 20:00:00,0.5,3.2,88,999.2
2018-01-31 21:00:00,0.1,3.4,90,1000.1
2018-01-31 22:00:00,0.1,4.0,88,1001.2
2018-01-31 23:00:00,0.0,4.0,87,1002.6
2018-02-01 00:00:00,0.0,3.2,88,1003.7
2018-02-01 01:00:00,0.0,2.6,88,1004.5
2018-02-01 02:00:00,0.0,2.1,91,1005.1
2018-02-01 03:00:00,0.0,2.4,92,1005.4
2018-02-01 04:00:00,0.0,2.5,91,1006.0
2018-02-01 05:00:00,0.0,2.7,87,1007.0
2018-02-01 06:00:00,0.0,2.4,87,1007.4
2018-02-01 07:00:00,0.0,2.4,85,1008.6
2018-02-01 08:00:00,0.0,2.1,85,1009.1
2018-02-01 09:00:00,0.0,2.5,85,1009.9
2018-02-01 10:00:00,0.0,3.6,79,1010.4
2018-02-01 11:00:00,0.0,4.9,76,1010.7
2018-02-01 12:00:00,0.0,6.0,70,1011.3
2018-02-01 13:00:00,0.0,6.9,66,1011.8
2018-02-01 14:00:00,0.0,6.5,66,1012.0
2018-02-01 15:00:00,0.0,6.5,67,1012.7
2018-02-01 16:00:00,0.0,5.4,65,1013.7
2018-02-01 17:00:00,0.0,4.6,71,1014.2
2018-02-01 18:00:00,0.0,4.4,67,1015.1
2018-02-01 19:00:00,0.0,4.2,64,1015.7
2018-02-01 20:00:00,0.0,3.8,71,1016.6
2018-02-01 21:00:00,0.0,3.6,71,1016.9
2018-02-01 22:00:00,0.0,2.8,75,1017.1
2018-02-01 23:00:00,0.0,2.7,79,1017.2
2018-02-02 00:00:00,0.0,2.3,81,1017.5
2018-02-02 01:00:00,0.0,1.8,82,1017.7
2018-02-02 02:00:00,0.0,2.2,84,1017.3
2018-02-02 03:00:00,0.0,0.9,88,1017.6
2018-02-02 04:00:00,0.0,1.8,86,1017.3
2018-02-02 05:00:00,0.0,1.3,90,1017.6
2018-02-02 06:00:00,0.0,0.9,91,1017.7
2018-02-02 07:00:00,0.0,1.5,89,1017.7
2018-02-02 08:00:00,0.0,1.4,90,1018.2
2018-02-02 09:00:00,0.0,1.4,90,1018.2
2018-02-02 10:00:00,0.0,2.4,86,1018.2
2018-02-02 11:00:00,0.0,3.4,81,1017.6
2018-02-02 12:00:00,0.0,5.0,76,1016.9
2018-02-02 13:00:00,0.0,6.7,70,1016.4
2018-02-02 14:00:00,0.0,6.5,73,1015.5
2018-02-02 15:00:00,0.0,6.7,73,1014.8
2018-02-02 16:00:00,0.0,6.0,75,1014.6
2018-02-02 17:00:00,0.0,5.4,75,1014.0
2018-02-02 18:00:00,0.0,5.1,76,1013.3
2018-02-02 19:00:00,0.0,5.1,73,1012.7
2018-02-02 20:00:00,0.0,5.2,70,1011.9
2018-02-02 21:00:00,0.1,5.0,78,1011.4
2018-02-02 22:00:00,0.7,4.1,88,1010.7
2018-02-02 23:00:00,0.1,3.7,93,1009.8
2018-02-03 00:00:00,0.2,3.9,93,1009.1
2018-02-03 01:00:00,0.2,4.1,94,1008.7
2018-02-03 02:00:00,0.1,4.4,95,1008.3
2018-02-03 03:00:00,0.0,4.5,94,1007.9
2018-02-03 04:00:00,0.1,4.0,94,1007.8
2018-02-03 05:00:00,0.0,2.9,93,1008.0
2018-02-03 06:00:00,0.0,2.5,93,1008.1
2018-02-03 07:00:00,0.0,2.2,93,1008.3
2018-02-03 08:00:00,0.0,2.2,93,1008.3
2018-02-03 09:00:00,0.0,3.3,91,1008.5
2018-02-03 10:00:00,0.0,4.0,89,1009.1
2018-02-03 11:00:00,0.0,4.4,87,1009.7
2018-02-03 12:00:00,0.0,5.1,83,1009.8
2018-02-03 13:00:00,0.0,5.7,82,1010.0
2018-02-03 14:00:00,0.0,6.0,77,1010.2
2018-02-03 15:00:00,0.0,6.3,73,1010.7
2018-02-03 16:00:00,0.0,6.3,71,1011.4
2018-02-03 17:00:00,0.0,4.7,76,1012.6
2018-02-03 18:00:00,0.0,4.1,80,1013.9
2018-02-03 19:00:00,0.0,3.8,79,1014.6
2018-02-03 20:00:00,0.0,3.4,83,1015.7
2018-02-03 21:00:00,0.0,3.0,84,1016.7
2018-02-03 22:00:00,0.0,3.1,83,1017.9
2018-02-03 23:00:00,0.0,3.6,82,1019.0
2018-02-04 00:00:00,0.0,2.9,85,1020.4
2018-02-04 01:00:00,0.0,2.6,87,1021.5
2018-02-04 02:00:00,0.0,2.7,86,1022.6
2018-02-04 03:00:00,0.0,3.2,84,1023.5
2018-02-04 04:00:00,0.0,2.9,86,1024.4
2018-02-04 05:00:00,0.0,2.1,90,1025.6
2018-02-04 06:00:00,0.0,1.4,91,1026.6
2018-02-04 07:00:00,0.0,0.7,93,1027.6
2018-02-04 08:00:00,0.0,1.2,94,1028.8
2018-02-04 09:00:00,0.0,2.5,90,1029.8
2018-02-04 10:00:00,1.0,3.5,94,1030.4
2018-02-04 11:00:00,0.0,4.9,91,1030.8
2018-02-04 12:00:00,0.0,5.5,86,1031.4
2018-02-04 13:00:00,0.2,5.9,88,1031.5
2018-02-04 14:00:00,0.0,6.9,75,1031.5
2018-02-04 15:00:00,0.0,5.8,76,1031.7
2018-02-04 16:00:00,0.0,6.3,73,1032.0
2018-02-04 17:00:00,0.0,5.7,71,1032.2
2018-02-04 18:00:00,0.0,4.3,82,1032.5
2018-02-04 19:00:00,0.0,2.9,88,1033.0
2018-02-04 20:00:00,0.0,2.3,92,1033.1
2018-02-04 21:00:00,0.0,1.2,94,1033.0
2018-02-04 22:00:00,0.0,0.2,94,1032.9
2018-02-04 23:00:00,0.0,0.2,95,1033.0
2018-02-05 00:00:00,0.1,0.6,95,1032.8
2018-02-05 01:00:00,0.0,-0.7,96,1032.3
2018-02-05 02:00:00,0.0,0.7,97,1032.2
2018-02-05 03:00:00,0.5,0.9,96,1032.3
2018-02-05 04:00:00,0.1,1.3,96,1031.8
2018-02-05 05:00:00,0.0,1.3,96,1031.5
2018-02-05 06:00:00,0.0,1.1,96,1031.2
2018-02-05 07:00:00,0.0,1.0,96,1031.0
2018-02-05 08:00:00,0.0,1.0,96,1030.8
2018-02-05 09:00:00,0.0,1.3,96,1030.6
2018-02-05 10:00:00,0.0,1.9,96,1030.4
2018-02-05 11:00:00,0.0,2.5,95,1029.8
2018-02-05 12:00:00,0.0,3.1,82,1029.2
2018-02-05 13:00:00,0.0,4.4,55,1028.6
2018-02-05 14:00:00,0.0,5.6,48,1027.8
2018-02-05 15:00:00,0.0,4.6,50,1026.9
2018-02-05 16:00:00,0.0,3.8,54,1026.3
2018-02-05 17:00:00,0.0,1.2,77,1026.0
2018-02-05 18:00:00,0.0,-0.7,86,1025.9
2018-02-05 19:00:00,0.0,-0.8,88,1025.4
2018-02-05 20:00:00,0.0,-0.3,86,1025.1
2018-02-05 21:00:00,0.0,-0.1,87,1024.6
2018-02-05 22:00:00,0.0,1.0,85,1024.3
2018-02-05 23:00:00,0.3,0.2,93,1024.1
2018-02-06 00:00:00,0.5,0.0,95,1023.8
2018-02-06 01:00:00,0.5,-0.1,94,1023.4
2018-02-06 02:00:00,0.2,0.0,95,1022.5
2018-02-06 03:00:00,0.2,0.1,96,1022.1
2018-02-06 04:00:00,0.1,0.1,96,1021.7
2018-02-06 05:00:00,0.0,0.3,95,1021.4
2018-02-06 06:00:00,0.0,0.7,94,1021.3
2018-02-06 07:00:00,0.0,0.8,93,1021.9
2018-02-06 08:00:00,0.0,0.9,90,1022.3
2018-02-06 09:00:00,0.0,0.2,90,1022.8
2018-02-06 10:00:00,0.0,1.5,81,1023.0
2018-02-06 11:00:00,0.0,2.7,75,1023.4
2018-02-06 12:00:00,0.0,3.1,73,1023.5
2018-02-06 13:00:00,0.0,3.9,70,1023.2
2018-02-06 14:00:00,0.0,4.4,64,1023.4
2018-02-06 15:00:00,0.0,3.7,63,1023.6
2018-02-06 16:00:00,0.0,3.3,62,1023.8
2018-02-06 17:00:00,0.0,2.7,64,1024.1
2018-02-06 18:00:00,0.0,1.1,75,1024.6
2018-02-06 19:00:00,0.0,0.4,78,1024.8
2018-02-06 20:00:00,0.0,0.1,82,1024.8
2018-02-06 21:00:00,0.0,-0.6,88,1025.1
2018-02-06 22:00:00,0.0,-1.0,91,1025.2
2018-02-06 23:00:00,0.0,-0.8,92,1025.1
2018-02-07 00:00:00,0.0,-1.2,93,1025.2
2018-02-07 01:00:00,0.0,-1.6,93,1024.9
2018-02-07 02:00:00,0.0,-1.8,93,1025.1
2018-02-07 03:00:00,0.0,-1.0,93,1025.0
2018-02-07 04:00:00,0.0,-2.1,93,1024.8
2018-02-07 05:00:00,0.0,-1.7,94,1024.6
2018-02-07 06:00:00,0.0,-1.9,94,1024.6
2018-02-07 07:00:00,0.0,-1.2,94,1024.4
2018-02-07 08:00:00,0.0,-0.8,93,1024.4
2018-02-07 09:00:00,0.0,0.2,91,1024.7
2018-02-07 10:00:00,0.0,0.8,90,1024.4
2018-02-07 11:00:00,0.0,2.2,85,1023.9
2018-02-07 12:00:00,0.0,3.1,79,1023.4
2018-02-07 13:00:00,0.0,4.3,72,1022.5
2018-02-07 14:00:00,0.0,4.6,72,1022.0
2018-02-07 15:00:00,0.0,4.0,83,1021.5
2018-02-07 16:00:00,0.1,3.6,87,1020.6
2018-02-07 17:00:00,0.2,3.4,87,1020.0
2018-02-07 18:00:00,0.0,3.6,86,1019.5
2018-02-07 19:00:00,0.0,4.1,84,1018.7
2018-02-07 20:00:00,0.0,4.8,82,1017.9
2018-02-07 21:00:00,0.0,5.3,81,1017.0
2018-02-07 22:00:00,0.0,5.7,82,1016.5
2018-02-07 23:00:00,0.0,5.7,86,1015.9
2018-02-08 00:00:00,0.0,5.8,87,1015.2
2018-02-08 01:00:00,0.0,6.4,87,1014.9
2018-02-08 02:00:00,0.0,6.6,88,1014.4
2018-02-08 03:00:00,0.0,6.9,88,1013.8
2018-02-08 04:00:00,0.0,7.0,89,1013.0
2018-02-08 05:00:00,0.0,7.3,90,1012.3
2018-02-08 06:00:00,0.0,7.5,91,1012.0
2018-02-08 07:00:00,0.0,7.5,93,1011.6
2018-02-08 08:00:00,0.0,7.7,94,1011.1
2018-02-08 09:00:00,0.0,8.0,94,1011.3
2018-02-08 10:00:00,0.1,8.0,95,1011.2
2018-02-08 11:00:00,0.2,7.8,95,1011.1
2018-02-08 12:00:00,0.1,8.1,92,1010.6
2018-02-08 13:00:00,0.0,8.9,80,1009.5
2018-02-08 14:00:00,0.0,8.7,75,1008.4
2018-02-08 15:00:00,0.0,8.4,72,1007.3
2018-02-08 16:00:00,0.0,8.0,77,1006.5
2018-02-08 17:00:00,0.0,7.0,76,1006.2
2018-02-08 18:00:00,0.0,6.3,81,1006.0
2018-02-08 19:00:00,0.0,5.5,80,1005.6
2018-02-08 20:00:00,0.0,5.0,82,1005.0
2018-02-08 21:00:00,0.0,5.1,83,1004.3
2018-02-08 22:00:00,0.0,4.8,83,1003.6
2018-02-08 23:00:00,0.0,4.9,83,1002.8
2018-02-09 00:00:00,0.4,3.3,88,1003.9
2018-02-09 01:00:00,0.0,2.3,89,1005.1
2018-02-09 02:00:00,0.0,2.0,85,1005.8
2018-02-09 03:00:00,0.0,1.8,82,1005.9
2018-02-09 04:00:00,0.0,1.5,83,1007.4
2018-02-09 05:00:00,0.3,0.8,89,1008.6
2018-02-09 06:00:00,0.0,0.5,88,1009.9
2018-02-09 07:00:00,0.0,0.4,86,1011.3
2018-02-09 08:00:00,0.0,-0.2,87,1012.3
2018-02-09 09:00:00,0.0,0.3,86,1013.6
2018-02-09 10:00:00,0.0,1.4,81,1014.6
2018-02-09 11:00:00,0.0,3.1,73,1015.1
2018-02-09 12:00:00,0.0,3.6,74,1015.8
2018-02-09 13:00:00,0.0,4.6,71,1016.0
2018-02-09 14:00:00,0.0,5.2,64,1016.1
2018-02-09 15:00:00,0.0,5.4,64,1016.3
2018-02-09 16:00:00,0.0,4.8,62,1016.4
2018-02-09 17:00:00,0.0,3.7,69,1016.8
2018-02-09 18:00:00,0.0,1.9,78,1017.4
2018-02-09 19:00:00,0.0,1.1,83,1017.3
2018-02-09 20:00:00,0.0,2.3,78,1017.2
2018-02-09 21:00:00,0.0,2.0,83,1016.1
2018-02-09 22:00:00,0.0,2.5,81,1015.5
2018-02-09 23:00:00,0.0,3.7,74,1014.9
2018-02-10 00:00:00,0.0,3.8,74,1013.8
2018-02-10 01:00:00,0.0,4.6,75,1012.3
2018-02-10 02:00:00,0.4,4.7,84,1010.9
2018-02-10 03:00:00,1.3,5.0,87,1008.5
2018-02-10 04:00:00,0.7,6.3,86,1005.9
2018-02-10 05:00:00,0.4,7.5,87,1004.5
2018-02-10 06:00:00,0.1,8.6,86,1003.6
2018-02-10 07:00:00,0.1,8.6,91,1002.7
2018-02-10 08:00:00,0.3,8.9,92,1002.4
2018-02-10 09:00:00,0.0,9.2,92,1002.4
2018-02-10 10:00:00,0.0,9.7,93,1002.4
2018-02-10 11:00:00,0.0,10.1,84,1002.6
2018-02-10 12:00:00,0.0,10.3,76,1002.5
2018-02-10 13:00:00,0.0,10.5,70,1001.8
2018-02-10 14:00:00,0.0,10.2,73,1001.4
2018-02-10 15:00:00,0.0,10.1,72,999.5
2018-02-10 16:00:00,0.0,10.3,72,997.4
2018-02-10 17:00:00,0.0,9.8,73,995.2
2018-02-10 18:00:00,0.5,9.6,84,992.5
2018-02-10 19:00:00,0.4,10.0,87,991.1
2018-02-10 20:00:00,0.0,8.3,76,993.0
2018-02-10 21:00:00,0.0,5.3,84,995.5
2018-02-10 22:00:00,0.0,5.5,80,996.2
2018-02-10 23:00:00,0.0,4.9,84,997.7
2018-02-11 00:00:00,0.1,3.7,82,999.4
2018-02-11 01:00:00,0.0,3.2,83,1000.3
2018-02-11 02:00:00,0.0,2.5,85,1000.9
2018-02-11 03:00:00,0.0,1.8,85,1001.1
2018-02-11 04:00:00,0.0,1.5,85,1001.4
2018-02-11 05:00:00,0.0,1.8,84,1001.8
2018-02-11 06:00:00,0.0,1.3,86,1002.7
2018-02-11 07:00:00,0.0,1.5,83,1003.3
2018-02-11 08:00:00,0.0,1.0,86,1004.3
2018-02-11 09:00:00,0.0,1.5,85,1005.0
2018-02-11 10:00:00,0.0,2.2,81,1005.6
2018-02-11 11:00:00,0.0,2.7,74,1006.1
2018-02-11 12:00:00,0.0,3.5,68,1006.8
2018-02-11 13:00:00,0.0,3.7,68,1007.6
2018-02-11 14:00:00,0.0,3.0,74,1008.3
2018-02-11 15:00:00,0.0,3.2,69,1008.9
2018-02-11 16:00:00,0.0,2.0,75,1009.7
2018-02-11 17:00:00,0.0,1.7,80,1010.8
2018-02-11 18:00:00,0.3,0.9,91,1011.3
2018-02-11 19:00:00,0.0,0.9,86,1012.0
2018-02-11 20:00:00,0.0,0.6,84,1012.5
